일시,월별,연별,사이트,제목,내용,분류,판단이유
20120622,201206,2012,네이버지식인,re: 제주해군기지 찬성측 주장 숙제인데요,"제주해군기지 건설의 필요성은 1993년도부터 꾸준히 제기되어왔었습니다. 그러다가 노무현대통령 당시 제주 강정마을에 해군기지 건설을 확정했고, 강정마을에서도 직접 유치건의서를 제출하였지요. 그래서 국책사업으로 추진하게 된 것입니다. 이 당시 총리, 여권 실세 등은 제주기지 건설의 필요성을 강력히 주장하지요.(물론 지금은 이들이 반대파에 앞장서도 있습니다.) 본격적인 착수는 이명박 대통령 시기에 진행됩니다. 제주해군기지는 보수에 이익을 주는 것이 아니라 국익을 위한 선택입니다. 미군 기지도 아닙니다. 대한민국 해군기지입니다.o 이어도, 제 7광구 등의 외국과의 분쟁이 발생하여 향후 군사도발에 적시대처가 가능합니다.o 석유수출입 과련 해상분쟁시 최적의 요충지가 될 것이며 원활한 해양무역을 위해 필요합니다.o 무엇보다 전시상황시 북한의 해상공격에 대비가 가능해집니다. 제주해군기지 꼭 필요합니다. 인터넷에 떠도는 선전선동에 현혹되지 맙시다!!",제주해군기지,해군기지-이명박 대통령 지지
20120705,201207,2012,디시인사이드,대법 판결로 제주해군기지 건설 논란 종지부 찍었다.,대법원이 제주해군기지 건설의 적법성을 인정하는 판결을 했다. 이로써 지리한 제주해군기지를 둘러싼 법적 공방이 마무리됨으로써 기지 건설에 탄력이 붙은 전망이다. 중국은 항공모함을 앞세우며 태평양으로 진출해 대양해군으로 뻗어나갈 야욕을 불태우고 있고 일본은 북한 핵과 중국 견제를 표방하며 군사대국화의 길로 들어서고 있는데 우리는 제주남방 해역의 해양주권을 수호할 해군기지 하나를 마음대로 건설하지 못하고 있었으니...개탄스럽기 짝이 없는 상황이었다. 기지 건설 반대의 중심에는 여지없이 종북좌파들의 불순선동이 개입되어 왔음은 주지의 사실이다. 이젠 사법부의 최종 판결이 난 만큼 속히 제주해군기지 건설에 온 역량을 투입해야 할 것이다.,제주해군기지,해군기지-이명박 대통령 지지
20120713,201207,2012,디시인사이드,용감한 녀석들('제주해군기지'편),평화를 원한다면 전쟁에 대비하라! 철 지난 이념에 사로잡힌 외부세력들! 강정마을이 니들 투쟁의 장이냐? 정치적 목적의 반대를 위한 반대… 신물이 나~,제주해군기지,해군기지-이명박 대통령 지지
20120716,201207,2012,디시인사이드,(개콘)용감한 녀석들의 '제주해군기지',"평화를 원한다면 전쟁에 대비하라!!! (http://player.uniqube.tv/Logging/ArticleViewTracking/dcinside_gall/news_new_2204098/dcinside.co.kr/1/0)
철 지난 이념에 사로잡힌 외부세력들! 강정마을이 니들 투쟁의 장이냐???
정치적 목적의 반대를 위한 반대... 신물이 나~~
",제주해군기지,해군기지-이명박 대통령 지지
20120906,201209,2012,오늘의유머,노무현 제주해군기지.jpg,노무현도 찬성했는데…왜 너희들은 반대하냐?,제주해군기지,해군기지-이명박대통령지지
20120920,201209,2012,일간베스트,제주해군기지반대 혐짤.jpg,(http://cfile40.uf.daum.net/image/120451455058021E02977E)위험천만고공시위를벌이는제주해군기지반대시위대1(http://cfile3.uf.daum.net/image/1603F745505802210355CC)세계자연보전총회장앞드러눕기시위안보를위해서제주해군기지만들겠다는데왠고공농성반대?국가를위해서제주해군기지만들겠다는데왠드러눕기반대?구럼비를신성시하면서도떡하니페인트칠을하더니….이제좀고만해라!짜증난다~~~,제주해군기지,해군기지-이명박대통령지지
20120920,201209,2012,오늘의유머,제주해군기지 반대시위 너무한거 아냐?.JPG,? ? 안보를 위해서 제주해군기지 만들겠다는데 왠 고공농성 반대? 국가를 위해서 제주해군기지 만들겠다는데 왠 드러눕기 반대? 구럼비를 신성시하면서도 떡 하니 페인트칠을 하더니…. 이제 좀 고만해라! 짜증난다~~~,제주해군기지,해군기지-이명박대통령지지
20120921,201209,2012,일간베스트,중일 영토분쟁과 제주해군기지,댜오위다오(센카쿠열도)를두고서벌이는중국과일본의영토분쟁이점입가경이다.서로깊은감정의골을쌓아가며해결의기미를보이지않고군사적충돌의우려까지있는상황이다.제3자의입장같지만우리라고구경만할일은아니다.지금우리는일본의독도망언때문에국민정서가중국측으로많이기우는경향이있으나우리나라도얼마전중국과이어도과학기지문제로외교적인마찰이있었음을잊지말아야할것이다.우리정부가1995년이어도일대에과학기지건설을조사하면서부터중국은지속적으로공사중단을요구하더니2006년과학기지건설이추진되지이어도를자국관할수역이라는주장을펴왔다.중국이왜이어도나다오위다오를이토록강력하게소유권을주장하는거나는여러가지견해가있으나천연가스자원과군사적영역확대가그주된이유라는전문가들의의견이있다이어도를포함한동중국해에는최대1000억배럴의원유와72억톤의천연가스가매장되어있는것으로추정되고있다.,제주해군기지,해군기지-이명박대통령지지
20120921,201209,2012,디시인사이드,중국의 이어도 야욕에 대비해 제주해군기지 신속 추진되어야…,"댜오위다오(센카쿠열도)를두고서벌이는중국과일본의영토분쟁이점입가경이다.서로깊은감정의골을쌓아가며해결의기미를보이지않고군사적충돌의우려까지있는상황이다.제3자의입장같지만우리라고구경만할일은아니다.지금우리는일본의독도망언때문에국민정서가중국측으로많이기우는경향이있으나우리나라도얼마전중국과이어도과학기지문제로외교적인마찰이있었음을잊지말아야할것이다.우리정부가1995년이어도일대에과학기지건설을조사하면서부터중국은지속적으로공사중단을요구하더니2006년과학기지건설이추진되지이어도를자국관할수역이라는주장을펴왔다.중국이왜이어도나다오위다오를이토록강력하게소유권을주장하는거나는여러가지견해가있으나천연가스자원과군사적영역확대가그주된이유라는전문가들의의견이있다이어도를포함한동중국해에는최대1000억배럴의원유와72억톤의천연가스가매장되어있는것으로추정되고있다. 또한 미국에 대응하기 위하여 미국의 아시아 군사 거점인 괌, 하와이등에 대한 견제와 우리나라와 일본에 주둔중인 미군에 대한 견제효과를 위한 발판이기도 하다. 그래서 지금 건설되어지고 있는 제주해군기지가 중요한 것이다. 이전 정권에서도 이런 부분에 대한 문제 인식에 공감하고 그 대응방법으로 제주 해군기지를 기획하고 추진한 것이다. 영토주권의 상징으로서 제주해군기지는 반드시 그리고 신속히 제 모습을 갖추어야 할 것이다.",제주해군기지,해군기지-이명박대통령지지
20120923,201209,2012,디시인사이드,중일분쟁은제주해군기지건설필요성을말해준다,"일본명센카쿠열도(중국명댜오위다오)를두고중일관계가그야말로악화일로로치닫고있다.마치터널안으로양쪽에서두기차가맹렬히치고들어서는형국이다.특히최근중국내반일시위는그규모와수준이가히위협적이다.일본과전쟁도불사하겠다는구호가심심찮게등장하는정도이니…이렇듯국가간영토분쟁은자칫전쟁으로까지번질수있을만큼폭발력을가지고있다.이미센카쿠열도인근에서중일양국간해군전함이출동하며일촉즉발의위기감을고조시키고있고.중국측이먼저일본수입품하역을지연시키면서사실상무역보복에나서고있다.과거와달리급격히성장한중국의경제력이이같은자신감에기름을끼얹고있는상황이다하지만중국에경제대국입지를빼앗긴일본이라지만여전히세계경제에대한영향력은중국못지않기에일본의반격도만만치않을것이다.이러한세계강대국들의힘겨루기를보는대한민국은편치못한게사실이다.일본과는독도영유권을두고실효지배강화로맞서고있고중국과는이어도남방해역영유권을두고언제는대립으로치닫을수있기때문이다.더욱이최근중국이보여주고있는영해관활권확장을우리로선여간신경쓰이는게아니다.베트남,필리핀등동남아시아국가들과 영유권분쟁을치열하고전개하고일본과도한치의양보없이센카쿠열도분쟁을이어나가고있으니말이다.아시다시피,우리나라와중국은배타적경제수역(EEZ)에속한이어도해역관할권을놓고신경전을벌이고있다.우리정부가1995년이어도일대에과학기지를건설하기위해조사활동을벌일때부터중국은공사중단을요구하는가하면,2006년에는이어도과학기지건설을본격화하자중국은“이어도에대한한국의관할권을인정할수없다”며 이어도를자국관할수역이라고주장했다.아마중국은이어도를포함한동중국해에매장된최대1000억배럴의원유와72억t의천연가스의경제적가치를선뜻우리에게포기할수없다고판단했을것이다.거기에항공모함전단을필두로대양해군을목표로태평양진출을노리는중국으로서는중요해로인이어도해역을자국의관할권아래두고싶은야욕이발동하기도했을것이다.이러한중국의야심에대한우리의대응은무엇일까?뭐니뭐니해도지금건설중인제주해군기지(제주복합미항)준비에심혈을기울여야한다.현재중일간해양분쟁을보면서알수있듯이,향후제주해군기지는해양분쟁에대비한중요한전초기지로서의의미를뚜렷이갖을수밖에없다.이어도의경우우리해군이260해리떨어진부산기지에서출동하려면21시간이걸린다.이에비해177해리의중국상하이나182해리의일본사세보에서는각각14시간과15시간이면출동할수있다.그러나제주해군기지가건설되면이어도까지의거리가94해리로단축돼8시간이면현장출동이가능해우리해군의작전반응시간이대폭단축된다.이러한전략적가치가있는제주해군기지를두고일부현지주민과환경단체,육지에서흘러간전문시위꾼의공사방해로차질을빚고있는것은참으로불행한일이다.이미법원으로부터제주해군기지건설당위성을인정받아법적타당성까지마련했는데도불구하고,정략적이득을노린불순한공사방해책동은당장중단되어야할것이다.중일간불붙은영해분쟁을보면서도소모적인대립과갈등으로시간을소모하는것은어리석은짓이다.향후닥쳐올국가안보와영해주권수호를위해제주해군기지건설에박차를가해야할것이다.",제주해군기지,해군기지-이명박대통령지지
20120923,201209,2012,일간베스트,중일분쟁을 통해 제주해군기지 필요성 절감해야…,일본명센카쿠열도(중국명댜오위다오)를두고중일관계가그야말로악화일로로치닫고있다.마치터널안으로양쪽에서두기차가맹렬히치고들어서는형국이다.특히최근중국내반일시위는그규모와수준이가히위협적이다.일본과전쟁도불사하겠다는구호가심심찮게등장하는정도이니…이렇듯국가간영토분쟁은자칫전쟁으로까지번질수있을만큼폭발력을가지고있다.이미센카쿠열도인근에서중일양국간해군전함이출동하며일촉즉발의위기감을고조시키고있고.중국측이먼저일본수입품하역을지연시키면서사실상무역보복에나서고있다.,제주해군기지,해군기지-이명박대통령지지
20120924,201209,2012,뽐뿌,제주해군기지반대하는 사진이 너무 이상함,환경을이야기하면서락카칠하는게말이됨?(data3/2012/0924/1348743601_%B4%E7%B1%B8.jpg)*관리자3님에의해서게시물이이동되었습니다(2012-09-2521:42/카툰/유머/no:146366),제주해군기지,해군기지-이명박대통령지지
20120924,201209,2012,일간베스트,제주해군기지… 더 이상 머뭇거릴 여유없다,"북한과 주변국들의 위협과 국익침해에 대응하기 위해 제주해군기지는 반드시 건설되어야한다. 우선 북한은 천안함 폭침, 연평도 포격을 자행했듯이 끊임없는 대남도발로 우리의 안보를 위협하는 주적으로 제주해군기지 건설 등을 통해 대북 억지력 강화를 지속적으로 추진해야한다.또한 중국, 일본 등 주변국들은 한반도 주변에 해군력을 나날이 증강하며 우리의 영토와 해양을 위협하고 있다. 이에 신속히 대응하기 위해선 위치적으로 제주강정마을에 해군기지가 입지해야한다. 그리고 우리나라 수출입 물동량의 99.7%가 제주 근해를 통과하고 있는 현실에서 제주해군기지가 국가경제의 사활이 걸린 핵심해협에 대한 안전을 보장해줄 것이다.",제주해군기지,해군기지-이명박대통령지지
